source_id,target_id,type,relation,polarity,evidence,confidence,article_id,segment_id
segment_95e7e0a5a2d453b1,entity_2b467d521cb84865,MENTIONS,MENTIONS,neutral,文本中提及举过达德,,陆志韦_001_941e994c,陆志韦_001_941e994c_s0000
segment_95e7e0a5a2d453b1,entity_8045823466a2c438,MENTIONS,MENTIONS,neutral,作为比喻出现,,陆志韦_001_941e994c,陆志韦_001_941e994c_s0000
entity_03ab0ede3009f7d2,entity_7848e17f97774e9f,RELATES_TO,批评,negative,丁在君先生所说的心理学完全不是张君劢先生所说的心理学。,1.0,陆志韦_000_44275f1b,s0000
entity_7848e17f97774e9f,entity_88706cba59205616,RELATES_TO,批评,negative,丁先生呼心理学说，“走狗来”,0.9,陆志韦_000_44275f1b,s0001
entity_03ab0ede3009f7d2,entity_b46565dec4538195,RELATES_TO,批评,negative,近来还有一位林宰平先生自己尝了自己的吐涎还没有知道，倒说电流直接引起味觉,1.0,陆志韦_000_44275f1b,s0001
entity_88706cba59205616,entity_36498d59f2e2c022,RELATES_TO,属于,neutral,心理学为哲学与科学开一条来往的路线,0.8,陆志韦_000_44275f1b,s0001
entity_fcb2fbd9e6cfcef5,entity_8c39d1390fe4b345,RELATES_TO,相关,negative,智力测验，除了玄学的假定，就立不住,1.0,陆志韦_000_44275f1b,s0002
entity_03ab0ede3009f7d2,entity_1599a7dd0e252b4b,RELATES_TO,批评,negative,诸公是当代名流，发言轻重，我们但愿诸公不要强不知以为知,1.0,陆志韦_000_44275f1b,s0002
entity_88706cba59205616,entity_585dbdadef11ccbb,RELATES_TO,类比,neutral,心理学就是那球,1.0,陆志韦_000_44275f1b,s0002
entity_2b330f81438116fb,entity_03ab0ede3009f7d2,RELATES_TO,回应,mixed,志韦老友的话是很对，不过我说没有几本书是以我所看见的为限，不然下句便不通了,1.0,陆志韦_001_941e994c,s0000
entity_2b330f81438116fb,entity_03ab0ede3009f7d2,RELATES_TO,批评,negative,至于志韦先生这篇文章我亦有引为遗憾的地方：即他始终只说“不是什么”，而没有说“是什么”,1.0,陆志韦_001_941e994c,s0000
entity_2b330f81438116fb,entity_7848e17f97774e9f,RELATES_TO,相关,neutral,我举过达德是因为丁先生曾对我说过这个人很好的话,0.9,陆志韦_001_941e994c,s0000
entity_b371b8e68bb45437,entity_39f9f7418026234d,RELATES_TO,类比,positive,现在用一个比喻：例如导淮，非请专门家不可。若是这个专门家来了，只说这个方案不对，那个方案又不对，始终自己不另说一个对的，而只以“是则是，非则非，无从辩论”为结果，这个淮河是导不成了。所以凡不学这一科的人固然不可强不知以为知，而学这一类的人则宜大谈而特谈,0.9,陆志韦_001_941e994c,s0000
entity_a83e4dbe2268336c,entity_39f9f7418026234d,RELATES_TO,对比,neutral,凡不学这一科的人固然不可强不知以为知，而学这一类的人则宜大谈而特谈,1.0,陆志韦_001_941e994c,s0000
entity_03ab0ede3009f7d2,term_e7df2c259d6d57fe,RELATES_TO,承接,neutral,前段批评丁文江和张君劢的心理学观点都是一偏之见，后段直接承接并明确主张两先生都没有了解心理学。,0.95,,s0000
entity_03ab0ede3009f7d2,term_08067d94d8a2cda9,RELATES_TO,承接,neutral,前段指出心理学被当作护身符，后段进一步主张他们原不必牵涉心理学。,0.9,,s0000
entity_03ab0ede3009f7d2,term_36ff3cc64b666a9f,RELATES_TO,承接,neutral,前段批评诸公强不知以为知，后段解释心理学名词太普通导致滥用。,0.85,,s0001
entity_03ab0ede3009f7d2,entity_2b330f81438116fb,RELATES_TO,回应,neutral,前段批评张东荪出言不慎，后段张东荪直接回应陆志韦的批评。,0.95,,s0001
entity_2b330f81438116fb,entity_03ab0ede3009f7d2,RELATES_TO,反驳,neutral,张东荪反驳陆志韦的批评，解释自己说没有几本书是以所见为限，并指出陆志韦只说不是什么而不说是什么。,0.9,,s0001
entity_03ab0ede3009f7d2,entity_2b330f81438116fb,RELATES_TO,回应,neutral,前段陆志韦批评诸公强不知以为知，后段张东荪回应并引用陆志韦的批评。,0.85,,s0002
article_e5e5bcdec6064319,article_83ebe642152e79c4,SIMILAR_TO,JACCARD_SIMILARITY,neutral,jaccard=0.051282; shared=4,0.051282,,
