source_id,target_id,type,relation,polarity,stance_score,intensity,relation_subtype,evidence,confidence,article_id,segment_id
segment:14cedc533c7a,entity:01521ac69e30,MENTIONS,MENTIONS,neutral,0,0,,才子佳人,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:14cedc533c7a,entity:3a7de946b6de,MENTIONS,MENTIONS,neutral,0,0,,化学家捡入玻璃瓶,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:14cedc533c7a,entity:e17f1c79e4b7,MENTIONS,MENTIONS,neutral,0,0,,火酒的食料,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:14cedc533c7a,entity:431267b60a56,MENTIONS,MENTIONS,neutral,0,0,,玻璃瓶,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:14cedc533c7a,entity:7c4ca1822f61,MENTIONS,MENTIONS,neutral,0,0,,石头心理学,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:14cedc533c7a,entity:9912c6b964ab,MENTIONS,MENTIONS,neutral,0,0,,按着分类,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:14cedc533c7a,entity:a1a75c0475f0,MENTIONS,MENTIONS,neutral,0,0,,空言,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:14cedc533c7a,entity:896be004c790,MENTIONS,MENTIONS,neutral,0,0,,蹈空的掉枪花,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:14cedc533c7a,entity:b40c48542019,MENTIONS,MENTIONS,neutral,0,0,,孰为正色，孰为正味,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:14cedc533c7a,entity:33eec5a3db65,MENTIONS,MENTIONS,neutral,0,0,,三咽，然后耳有闻，目有见,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0016
segment:63835df7afb6,entity:36aef36f6bc8,MENTIONS,MENTIONS,neutral,0,0,,文本中多次提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:00362a1c98ed,MENTIONS,MENTIONS,neutral,0,0,,引用孟子‘羞恶之心，人皆有之’,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:a2dc73481bf4,MENTIONS,MENTIONS,neutral,0,0,,提及天津祝寿例子,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:190ef1403b8b,MENTIONS,MENTIONS,neutral,0,0,,提及西方人物,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:00bca7507ba2,MENTIONS,MENTIONS,neutral,0,0,,与张先生论战,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:dc4cd08803b6,MENTIONS,MENTIONS,neutral,0,0,,与丁文江论战,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:674c9bca8ec8,MENTIONS,MENTIONS,neutral,0,0,,孟子提出的直觉概念,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:75a674f027b9,MENTIONS,MENTIONS,neutral,0,0,,文本核心概念,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:097a3f954759,MENTIONS,MENTIONS,neutral,0,0,,与直觉并列,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:8f76f4fc6281,MENTIONS,MENTIONS,neutral,0,0,,张先生观点,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:59c42a2cdcb9,MENTIONS,MENTIONS,neutral,0,0,,与先天对立,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:dc7046aacc37,MENTIONS,MENTIONS,neutral,0,0,,被质疑的精神元素,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:a2af19f77568,MENTIONS,MENTIONS,neutral,0,0,,三斤二两脑髓,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:56e99bb12296,MENTIONS,MENTIONS,neutral,0,0,,五千零四十八根脑筋,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:4797eaa2ea6d,MENTIONS,MENTIONS,neutral,0,0,,微观粒子比喻,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:3771890f8651,MENTIONS,MENTIONS,neutral,0,0,,原子组成部分,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:da07ede2d5eb,MENTIONS,MENTIONS,neutral,0,0,,原子核心,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:cd4588c090d6,MENTIONS,MENTIONS,neutral,0,0,,丁张二人比喻,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:834400a3af06,MENTIONS,MENTIONS,neutral,0,0,,讽刺性称呼,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:63835df7afb6,entity:9ed06fd60d18,MENTIONS,MENTIONS,neutral,0,0,,比喻死后宇宙,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0024
segment:742214cfc859,entity:756b3a15cb4c,MENTIONS,MENTIONS,neutral,0,0,,文本中作为核心比喻出现,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:742214cfc859,entity:9c2dbf26abab,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:742214cfc859,entity:6775999de4b5,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:742214cfc859,entity:040c8e4b41c9,MENTIONS,MENTIONS,neutral,0,0,,文本中作为代名词,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:742214cfc859,entity:192ffc5c3f31,MENTIONS,MENTIONS,neutral,0,0,,文本中列举,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:742214cfc859,entity:8bb937da969e,MENTIONS,MENTIONS,neutral,0,0,,文本中核心概念,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:742214cfc859,entity:eb3a2d0fa8d9,MENTIONS,MENTIONS,neutral,0,0,,文本中与绝对相对,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:742214cfc859,entity:346de8c1ca5e,MENTIONS,MENTIONS,neutral,0,0,,文本中提出,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:742214cfc859,entity:c9970fbb6d06,MENTIONS,MENTIONS,neutral,0,0,,文本中提出,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:742214cfc859,entity:e1df489437f3,MENTIONS,MENTIONS,neutral,0,0,,文本中作为讽刺性修辞,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0032
segment:b2c4ec9ea5f8,entity:d364a52ea36e,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:b7561e253c21,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:78ed757bf382,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:d85259ef1524,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:0620a7a6c619,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:ae48e9586346,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:0d3b7e0268bf,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:921aecac158e,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:d78af498b361,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:cc01856f97d6,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:36fe954efb4a,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:fd7257f84052,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:2a06bf6c16aa,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:a71fd99935c9,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:3bb7b6dfdf6a,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:c7c17365d696,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:aefe5993209a,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:531babfce6ec,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:14d40a1df182,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:b2c4ec9ea5f8,entity:02b3cb30f8b7,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0040
segment:26e6bac91b62,entity:5494281b29e0,MENTIONS,MENTIONS,neutral,0,0,,原文多次提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0048
segment:26e6bac91b62,entity:4354028ce617,MENTIONS,MENTIONS,neutral,0,0,,原文'消极道德的极轨',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0048
segment:26e6bac91b62,entity:2d67d935269f,MENTIONS,MENTIONS,neutral,0,0,,原文'至难能的持中主义',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0048
segment:26e6bac91b62,entity:83539bea8ae8,MENTIONS,MENTIONS,neutral,0,0,,原文'圆满了第三条',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0048
segment:26e6bac91b62,entity:1b50db685abc,MENTIONS,MENTIONS,neutral,0,0,,原文'去帮着第一条救济第二条',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0048
segment:26e6bac91b62,entity:7e92c0ae5834,MENTIONS,MENTIONS,neutral,0,0,,原文'使第二条我的吃饭',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0048
segment:26e6bac91b62,entity:ff67ff726d6c,MENTIONS,MENTIONS,neutral,0,0,,原文多次提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0048
segment:26e6bac91b62,entity:d331b80d8380,MENTIONS,MENTIONS,neutral,0,0,,原文'清风明月的嗜好',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0048
segment:b7a4633732f8,entity:064bf0510062,MENTIONS,MENTIONS,neutral,0,0,,文本中多次出现，如'精虫子蛋'、'精虫'、'精虫就不得充数杂粮',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:b7a4633732f8,entity:7baf3b47bf77,MENTIONS,MENTIONS,neutral,0,0,,文本中提及'欧阳竟无先生',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:b7a4633732f8,entity:9ee27160e4d2,MENTIONS,MENTIONS,neutral,0,0,,文本中提及'贺兰进明（？）',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:b7a4633732f8,entity:abf85140c92a,MENTIONS,MENTIONS,neutral,0,0,,文本中提及'花旗国又来了一位女菩萨，叫做珊格夫人',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:b7a4633732f8,entity:785f0926586d,MENTIONS,MENTIONS,neutral,0,0,,文本中提及'老僧送尔西天去'、'老僧虽偶尔思凡',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:b7a4633732f8,entity:4c78dd4f693f,MENTIONS,MENTIONS,neutral,0,0,,文本中提及'从前南京考举子的时代',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:b7a4633732f8,entity:4604777c1d70,MENTIONS,MENTIONS,neutral,0,0,,文本中提及'狼藉秦淮河边'、'秦淮河边',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:b7a4633732f8,entity:e751c9ddbc88,MENTIONS,MENTIONS,neutral,0,0,,文本中提及'称是方便法门',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:b7a4633732f8,entity:896532f9b4ce,MENTIONS,MENTIONS,neutral,0,0,,文本中提及'他是用他实行涅槃',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:b7a4633732f8,entity:46d2df5313a1,MENTIONS,MENTIONS,neutral,0,0,,文本中提及'有首传诵的打油诗',,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0056
segment:90d3d4b551f0,entity:00362a1c98ed,MENTIONS,MENTIONS,neutral,0,0,,文本中提及孟子及其言论,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0064
segment:90d3d4b551f0,entity:c43a3b86c774,MENTIONS,MENTIONS,neutral,0,0,,文本中提及孔夫子及其观点,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0064
segment:90d3d4b551f0,entity:6b5d7233969f,MENTIONS,MENTIONS,neutral,0,0,,文本中讨论Love一词的翻译,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0064
segment:90d3d4b551f0,entity:3da379880f92,MENTIONS,MENTIONS,neutral,0,0,,文本中分析恋爱一词的用法,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0064
segment:90d3d4b551f0,entity:c0ee0e9e7264,MENTIONS,MENTIONS,neutral,0,0,,文本中反复讨论夫妇关系,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0064
segment:90d3d4b551f0,entity:84d645838da8,MENTIONS,MENTIONS,neutral,0,0,,文本中提及性欲作为媒介,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0064
segment:90d3d4b551f0,entity:56175e3e2eb3,MENTIONS,MENTIONS,neutral,0,0,,文本中讨论Love带有义务性质,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0064
segment:90d3d4b551f0,entity:b2130da84da3,MENTIONS,MENTIONS,neutral,0,0,,文本中提及恋带有权利性质,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0064
segment:90d3d4b551f0,entity:b87b03bb3eb5,MENTIONS,MENTIONS,neutral,0,0,,文本中引用孔夫子观点,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0064
segment:eee5e3d0c898,entity:03702e54acd6,MENTIONS,MENTIONS,neutral,0,0,,原文提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:2dd011aca27d,MENTIONS,MENTIONS,neutral,0,0,,原文提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:2dabf51872f6,MENTIONS,MENTIONS,neutral,0,0,,原文提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:160012584522,MENTIONS,MENTIONS,neutral,0,0,,原文提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:0067ca9a43d4,MENTIONS,MENTIONS,neutral,0,0,,原文核心概念,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:02b3cb30f8b7,MENTIONS,MENTIONS,neutral,0,0,,原文核心概念,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:52c4fa61f13e,MENTIONS,MENTIONS,neutral,0,0,,原文核心概念,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:756b3a15cb4c,MENTIONS,MENTIONS,neutral,0,0,,原文核心概念,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:b7bdc44acb67,MENTIONS,MENTIONS,neutral,0,0,,原文提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:0a5d9170d332,MENTIONS,MENTIONS,neutral,0,0,,原文提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:67821481a750,MENTIONS,MENTIONS,neutral,0,0,,原文提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
segment:eee5e3d0c898,entity:5ffdae51a23e,MENTIONS,MENTIONS,neutral,0,0,,原文提及,,吴稚晖_001_b4c0e810,吴稚晖_001_b4c0e810_s0072
