source_id,target_id,type,relation,polarity,stance_score,intensity,relation_subtype,evidence,confidence,article_id,segment_id
segment:ba04970f730a,entity:99f6f9e1f01a,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0000
segment:844b17c2bcc8,entity:6bfb0534d798,MENTIONS,MENTIONS,neutral,0,0,,原文'欲率自由意志以通本体论与道德学之邮',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:b10de826cac7,MENTIONS,MENTIONS,neutral,0,0,,原文多处提及'本体论',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:658973ad58cf,MENTIONS,MENTIONS,neutral,0,0,,原文'通本体论与道德学之邮',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:81e231b97930,MENTIONS,MENTIONS,neutral,0,0,,原文'为良知而致良知',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:02dff637b653,MENTIONS,MENTIONS,neutral,0,0,,原文'为德性而尊德性',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:33528f455261,MENTIONS,MENTIONS,neutral,0,0,,原文'犹先民所谓为仁由己也',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:b03f88ce0713,MENTIONS,MENTIONS,neutral,0,0,,原文'宋明时代的理学家',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:28ed7bd1441e,MENTIONS,MENTIONS,neutral,0,0,,原文'孔孟荀朱陆王诸家',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:ec2f902bb030,MENTIONS,MENTIONS,neutral,0,0,,原文'道德的自由论',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:6c04fca68204,MENTIONS,MENTIONS,neutral,0,0,,原文'肯定良心的自由',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:5ead332e9b22,MENTIONS,MENTIONS,neutral,0,0,,原文'道德上的自由',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:2cc5fe4827fe,MENTIONS,MENTIONS,neutral,0,0,,原文'本体论中的自由论',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:9f25a2d6bb7a,MENTIONS,MENTIONS,neutral,0,0,,原文'尊德性之说',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:7fe035bd60c3,MENTIONS,MENTIONS,neutral,0,0,,原文'道问学之义',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:844b17c2bcc8,entity:ed942f0804ca,MENTIONS,MENTIONS,neutral,0,0,,原文'无所为而为之',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0002
segment:0a1b924e1047,entity:00362a1c98ed,MENTIONS,MENTIONS,neutral,0,0,,文本中多次提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:d9bed2797d80,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:c43a3b86c774,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:f7ffcf1e755e,MENTIONS,MENTIONS,neutral,0,0,,文本中多次提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:c964f583896e,MENTIONS,MENTIONS,neutral,0,0,,班孟坚即班固,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:c43a3b86c774,MENTIONS,MENTIONS,neutral,0,0,,仲尼即孔子,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:63404352c064,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:21b9c11d69e8,MENTIONS,MENTIONS,neutral,0,0,,荀朱中的朱,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:43d33459731c,MENTIONS,MENTIONS,neutral,0,0,,核心概念,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:b2ea046d9c3d,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:5b05ea2b0ba7,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:c40ffcf6812e,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:b00d5ac6b16e,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:5864a369606a,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:641a44c6a35e,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:bb0893903077,MENTIONS,MENTIONS,neutral,0,0,,文本中提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:eb2ce9c9e0d5,MENTIONS,MENTIONS,neutral,0,0,,文本中引用，为典故,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:df9fe88a1153,MENTIONS,MENTIONS,neutral,0,0,,孔子言论,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:0a1b924e1047,entity:a596facf44db,MENTIONS,MENTIONS,neutral,0,0,,墨子言论,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0006
segment:2fae11da977c,entity:c43a3b86c774,MENTIONS,MENTIONS,neutral,0,0,,原文'愿学仲尼',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:2fae11da977c,entity:00362a1c98ed,MENTIONS,MENTIONS,neutral,0,0,,原文多处提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:2fae11da977c,entity:d9bed2797d80,MENTIONS,MENTIONS,neutral,0,0,,原文多处提及,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:2fae11da977c,entity:c43a3b86c774,MENTIONS,MENTIONS,neutral,0,0,,原文'揆诸孔子',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:2fae11da977c,entity:21b9c11d69e8,MENTIONS,MENTIONS,neutral,0,0,,原文'朱子之真积力久',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:2fae11da977c,entity:2882b042ad33,MENTIONS,MENTIONS,neutral,0,0,,原文'陆子之先立其大',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:2fae11da977c,entity:0321a076b38a,MENTIONS,MENTIONS,neutral,0,0,,原文'北宋诸子之人生观',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:2fae11da977c,entity:b4cc377bc00d,MENTIONS,MENTIONS,neutral,0,0,,原文'南宋理学界',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:2fae11da977c,entity:e7f79771c3b9,MENTIONS,MENTIONS,neutral,0,0,,原文'拙稿唯美的人格主义',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:2fae11da977c,entity:785758bed925,MENTIONS,MENTIONS,neutral,0,0,,原文'今年五月四日晨报副镌',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0007
segment:30d7e4f32c29,entity:a9dd6456d138,MENTIONS,MENTIONS,neutral,0,0,,文本多次提及阳明先生,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:c43a3b86c774,MENTIONS,MENTIONS,neutral,0,0,,引用'不愤不启，不悱不发',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:21b9c11d69e8,MENTIONS,MENTIONS,neutral,0,0,,提及晦庵之高挹群言,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:474cea0d8774,MENTIONS,MENTIONS,neutral,0,0,,提及程伊川,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:5a2b8b3b3f32,MENTIONS,MENTIONS,neutral,0,0,,提及王龙溪,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:81e231b97930,MENTIONS,MENTIONS,neutral,0,0,,多次出现，如'良知之完成',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:4677da8b085d,MENTIONS,MENTIONS,neutral,0,0,,提及'致良知之工夫',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:700d9a374d77,MENTIONS,MENTIONS,neutral,0,0,,提及'真自由'、'道德的自由',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:67821481a750,MENTIONS,MENTIONS,neutral,0,0,,多次出现，如'中国先哲之人生观',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:7d2b89c42b42,MENTIONS,MENTIONS,neutral,0,0,,提及'人生之修养',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:136161be5ee9,MENTIONS,MENTIONS,neutral,0,0,,提及'由知识论略释',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:b10de826cac7,MENTIONS,MENTIONS,neutral,0,0,,提及'本体论中的自由论',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:7b952817b9a8,MENTIONS,MENTIONS,neutral,0,0,,提及'人格的量美'、'人格态度',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:23eac5cfd072,MENTIONS,MENTIONS,neutral,0,0,,提及'选择力',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:b8ce4986a743,MENTIONS,MENTIONS,neutral,0,0,,提及'批判力',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:036c13e8f9fc,MENTIONS,MENTIONS,neutral,0,0,,提及'自觉心',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:0d3b7e0268bf,MENTIONS,MENTIONS,neutral,0,0,,提及'良心的自由',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:c96d05106f70,MENTIONS,MENTIONS,neutral,0,0,,提及'理学界',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:30d7e4f32c29,entity:03bed16637cc,MENTIONS,MENTIONS,neutral,0,0,,提及'中国人生哲学史',,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0009
segment:036c2db21d98,entity:5a2b8b3b3f32,MENTIONS,MENTIONS,neutral,0,0,,龙溪之在王门,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0010
segment:036c2db21d98,entity:474cea0d8774,MENTIONS,MENTIONS,neutral,0,0,,伊川之在太学,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0010
segment:036c2db21d98,entity:dc4cd08803b6,MENTIONS,MENTIONS,neutral,0,0,,张丁二君之玄学科学论战,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0010
segment:036c2db21d98,entity:00bca7507ba2,MENTIONS,MENTIONS,neutral,0,0,,张丁二君之玄学科学论战,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0010
segment:036c2db21d98,entity:80c7b89e1778,MENTIONS,MENTIONS,neutral,0,0,,阳明学说,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0010
segment:036c2db21d98,entity:3569df89119a,MENTIONS,MENTIONS,neutral,0,0,,张丁二君之玄学科学论战,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0010
segment:036c2db21d98,entity:20e02f98287d,MENTIONS,MENTIONS,neutral,0,0,,其在中国人生哲学史上之建设,,甘蛰仙_000_6b354fa0,甘蛰仙_000_6b354fa0_s0010
entity:7d2b89c42b42,term:e7473d69fd2e,RELATES_TO,作为论据支持,positive,0,0,肯定性支持,惟为实践此术，贯彻此鹄起见，不能不涉及修养,0.9,甘蛰仙_000_6b354fa0,s0000
entity:5d3b0d391619,term:db6a4e33585c,RELATES_TO,导致,negative,0,0,不适用,强迫作用，能使人对于善恶不知所择,0.9,甘蛰仙_000_6b354fa0,s0001
entity:ec2f902bb030,term:99e3a619ed61,RELATES_TO,定义,positive,0,0,概念澄清,似乎这种自由论，是建筑在道德的基础上的，不妨说为道德的自由论。,0.9,甘蛰仙_000_6b354fa0,s0002
entity:6bfb0534d798,entity:33528f455261,RELATES_TO,解释,positive,0,0,概念澄清,鄙意欲率自由意志以通本体论与道德学之邮，犹先民所谓“为仁由己”也。,0.9,甘蛰仙_000_6b354fa0,s0002
term:169c5e12ea59,entity:658973ad58cf,RELATES_TO,解释,positive,0,0,概念澄清,我当时之见解，以为从事本体之学，务必以道德学为之辅，乃能按切人生之实际，乃能新建一种健全的人生观。,0.9,甘蛰仙_000_6b354fa0,s0002
entity:38bb1a714f9d,entity:ab5f008cd73e,RELATES_TO,区分,negative,0,0,概念澄清,宋明时代的理学家，无自名其学为玄学者,0.9,甘蛰仙_000_6b354fa0,s0002
entity:b00d5ac6b16e,entity:5864a369606a,RELATES_TO,对比,positive,0,0,一般对比,彼“尊德性”之说，似较“道问学”之义，为切于本体矣,0.9,甘蛰仙_000_6b354fa0,s0002
term:0b97397aba6b,entity:02dff637b653,RELATES_TO,定义,neutral,0,0,概念澄清,然此所谓“尊”，即是对于“德性”所下的工夫,0.9,甘蛰仙_000_6b354fa0,s0002
term:aa857d9bb1b9,entity:81e231b97930,RELATES_TO,定义,neutral,0,0,概念澄清,犹前所谓“致”，即是对于“良知”所下的工夫也。,0.9,甘蛰仙_000_6b354fa0,s0002
entity:4677da8b085d,term:89f8f45a8fe5,RELATES_TO,解释,positive,0,0,概念澄清,即为“良知”而“致良知”，为“德性”而“尊德性”，即本体以为工夫，亦将不外乎率其一副无所为而为的精神，以从事“学问”,0.9,甘蛰仙_000_6b354fa0,s0002
entity:5864a369606a,entity:b00d5ac6b16e,RELATES_TO,相关,positive,0,0,不适用,吾以为“道问学”与“尊德性”，相辅而施，则交尽其美；偏废其一，则跛而难行。,0.9,甘蛰仙_000_6b354fa0,s0003
entity:c43a3b86c774,entity:6d632156b074,RELATES_TO,属于,neutral,0,0,不适用,孔子之论本体也，说性相近，似尚是持唯心论的。,0.9,甘蛰仙_000_6b354fa0,s0003
entity:06e31a9085b9,entity:10719f3b2a3e,RELATES_TO,属于,neutral,0,0,不适用,亲知仍复根于经验,1.0,甘蛰仙_000_6b354fa0,s0004
entity:00362a1c98ed,entity:5b05ea2b0ba7,RELATES_TO,属于,positive,0,0,不适用,孟子说：‘人之所不学而能者，其良能也；所不虑而知者，其良知也。’这便是中国古代重要的唯理论！,0.9,甘蛰仙_000_6b354fa0,s0005
entity:83ca5535efeb,entity:0503558fae66,RELATES_TO,属于,neutral,0,0,不适用,吾以为象山一派，务持人心之所同然，以驭万殊之事变；其方法近于演绎；,0.9,甘蛰仙_000_6b354fa0,s0005
entity:63e6a627c0b4,entity:fc038197b9b5,RELATES_TO,属于,neutral,0,0,不适用,晦庵一派，务察零件之物理，以通世界之大全；其方法近于归纳。,0.9,甘蛰仙_000_6b354fa0,s0005
entity:0503558fae66,term:bb468aa28127,RELATES_TO,作为论据支持,positive,0,0,肯定性支持,演绎归纳，交相为用；则于求知之方法，思过半矣。,0.8,甘蛰仙_000_6b354fa0,s0005
entity:fc038197b9b5,term:bb468aa28127,RELATES_TO,作为论据支持,positive,0,0,肯定性支持,演绎归纳，交相为用；则于求知之方法，思过半矣。,0.8,甘蛰仙_000_6b354fa0,s0005
entity:67821481a750,entity:a5902cbd02aa,RELATES_TO,属于,positive,0,0,不适用,要皆以人生观为哲学之主干；,0.9,甘蛰仙_000_6b354fa0,s0005
entity:197a2907607b,entity:f7ffcf1e755e,RELATES_TO,批评,negative,0,0,一般批评,惟孟轲于墨子深致不满,0.9,甘蛰仙_000_6b354fa0,s0006
entity:00362a1c98ed,term:63db35556808,RELATES_TO,主张,positive,0,0,不适用,孟子之批评人生问题也，以积极的“正心”（正人心）为前提,0.9,甘蛰仙_000_6b354fa0,s0006
entity:2882b042ad33,entity:00362a1c98ed,RELATES_TO,继承,positive,0,0,不适用,陆子之“先立其大”，得力于孟子,0.9,甘蛰仙_000_6b354fa0,s0007
entity:21b9c11d69e8,entity:d9bed2797d80,RELATES_TO,继承,neutral,0,0,不适用,朱子之“真积力久”近似荀子,0.9,甘蛰仙_000_6b354fa0,s0007
entity:474cea0d8774,entity:21b9c11d69e8,RELATES_TO,源自,neutral,0,0,不适用,如宋之程伊川，明之王龙溪，一则晦庵学说之所从出，一则阳明学说之所赖以传,0.9,甘蛰仙_000_6b354fa0,s0009
entity:5a2b8b3b3f32,entity:80c7b89e1778,RELATES_TO,源自,neutral,0,0,不适用,如宋之程伊川，明之王龙溪，一则晦庵学说之所从出，一则阳明学说之所赖以传,0.9,甘蛰仙_000_6b354fa0,s0009
entity:e380d3d7ec17,entity:7d2b89c42b42,RELATES_TO,承接,neutral,0,0,不适用,s0000提出修养是实践目的和途径的必要步骤，s0001继续阐述修养的具体内容（提起良知、培养善念）。,0.95,,s0000
entity:ec2f902bb030,term:50e96446c236,RELATES_TO,回应,neutral,0,0,一般批评,s0001末尾提出批判的自由和选择的自由属于道德论还是本体论的问题，s0002开头直接回应，提出道德的自由论并进一步申论。,0.95,,s000
entity:5864a369606a,term:682bc269d98a,RELATES_TO,承接,neutral,0,0,不适用,s0002末尾提到“道问学”与“尊德性”未能同归一致，s0003开头承接此问题，提出二者应相辅而施。,0.9,,s0002
entity:d9bed2797d80,entity:d9bed2797d80,RELATES_TO,承接,neutral,0,0,不适用,s0003末尾引用荀子《劝学篇》作为知识论例证，s0004继续分析荀子知识论，并引用《非相篇》等。,0.95,,s0003
entity:63404352c064,entity:738eb22254e1,RELATES_TO,转折,neutral,0,0,不适用,s0004末尾指出荀朱之说非必无关于经验论据，s0005开头转折，强调孟陆阳明在唯理论方面的杰出。,0.95,,s0004
entity:67821481a750,entity:67821481a750,RELATES_TO,承接,neutral,0,0,不适用,s0005末尾提出由人生观略释诸家，s0006开头承接此主题，具体分析孔墨、孟子、荀子等人的人生观。,0.95,,s0005
entity:00362a1c98ed,entity:00362a1c98ed,RELATES_TO,承接,neutral,0,0,不适用,s0006末尾分析孟子人生观，s0007开头继续分析孟子，并对比荀子。,0.95,,s0006
entity:39fa88163cd6,entity:39fa88163cd6,RELATES_TO,承接,neutral,0,0,不适用,s0007末尾分析朱陆，s0008开头继续分析朱陆，并引出王阳明。,0.95,,s0007
entity:a9dd6456d138,entity:80c7b89e1778,RELATES_TO,承接,neutral,0,0,不适用,s0008末尾感叹阳明人格，s0009开头继续讨论阳明，并引用仲尼。,0.95,,s0008
term:60ff81c38b61,term:60ff81c38b61,RELATES_TO,回应,neutral,0,0,一般批评,s0000提出人生目的为良知完成，s0009总结中重申此观点，形成首尾呼应。,0.95,,s0000
term:55da0a44928c,term:61a35a0ca125,RELATES_TO,承接,neutral,0,0,不适用,前文分别论述朱子与荀子、孟子的关系，后文承接并总结朱陆异同，指出其取径殊绝但目标一致。,0.95,,s0007
term:2ed54d494682,term:bcf626ecc695,RELATES_TO,回应,neutral,0,0,一般批评,前文感叹阳明人格未能实现，后文以‘良知之完成’作为人生目的，间接回应了阳明人格的终极价值。,0.85,,s0008
term:3c3e8322f214,term:3c3576915bd3,RELATES_TO,承接,neutral,0,0,不适用,前文以伊川、龙溪为例说明志气与学养，后文直接引出‘意志创造历史’的结论，是对前文例证的升华。,0.9,,s0009
term:10e2e0c089c9,term:58434ac0f562,RELATES_TO,承接,neutral,0,0,不适用,前文自谦修养学力浅薄，后文再次自谦并表达对论战的担忧，是同一自我评价的延续。,0.95,,s0009
term:0c8c37db2985,term:f3987d851e8a,RELATES_TO,承接,neutral,0,0,不适用,前文论述陆子与荀子、孟子的关系，后文论述阳明继承孟子象山，形成从陆子到阳明的思想谱系。,0.85,,s0007
term:68d3ea160103,term:5c3a2e415c05,RELATES_TO,承接,neutral,0,0,不适用,前文强调阳明知行合一的全人格，后文将致良知工夫与知行自由作为人生修养核心，是对知行合一的具体化。,0.9,,s0008
term:a187e7cef9bc,term:4c89d475c4c5,RELATES_TO,承接,neutral,0,0,不适用,前文强调人格态度对新人生观的重要性，后文对玄学科学论战持乐观态度，认为论战有助于人生观的探讨。,0.8,,s0009
