node_id,labels,name,node_type,article_id,segment_id,title,text
segment:3cb0ebaf9c27,Segment,丁文江_000_3ba07a5e_s0013,Segment,丁文江_000_3ba07a5e,丁文江_000_3ba07a5e_s0013,,"念同推论，有什么精神科学、物质科学的分别？又如何可以说纯粹心理上的现象不受科学方法的支配？

科学既然以心理上的现象为内容，对于概念、推论，不能不有严格的审查。这种审查方法是根据两条很重要的原则：

（一）凡常人心理的内容，其性质都是相同的。心理上联想的能力，第一是看一个人觉官感触的经验，第二是他脑经思想力的强弱。换言之，就是一个人的环境同遗传。我的环境同遗传，无论同什么人都不一样；但如果我不是一个反常的人——反常的人我们叫他为疯子痴子——我的思想的工具是同常人的一类的机器。机器的效能虽然不一样，性质却是相同。觉官的感触相同，所以物质的“思构”相同，知觉概念推论的手续无不相同，科学的真相，才能为人所公认。否则我觉得书柜子是硬的，你觉得是软的；我看他是长方的，你看他是圆的；"
entity:ab5f008cd73e,概念,玄学,概念,丁文江_000_3ba07a5e,s0000,,
entity:fe901cfcc616,人物,张君劢,人物,丁文江_000_3ba07a5e,s0000,,
entity:0a5d9170d332,概念,科学,概念,丁文江_000_3ba07a5e,s0000,,
entity:67821481a750,概念,人生观,概念,丁文江_000_3ba07a5e,s0000,,
entity:5c2c57f05336,概念,方法,概念,丁文江_000_3ba07a5e,s0000,,
entity:25c5067ce74c,比喻/类比,玄学鬼,比喻/类比,丁文江_000_3ba07a5e,s0001,,
entity:7ffe974d5497,概念,论理学,概念,丁文江_000_3ba07a5e,s0001,,
entity:04217ce71724,问题,人生观能否同科学分家？,问题,丁文江_000_3ba07a5e,s0001,,
entity:78b798906628,概念,科学方法,概念,丁文江_000_3ba07a5e,s0002,,
entity:20c332938cdd,概念,公例,概念,丁文江_000_3ba07a5e,s0002,,
entity:333ff10bdf0a,概念,科学的公例,概念,丁文江_000_3ba07a5e,s0003,,
entity:fab760ed176c,阵营/群体,中国医生,阵营/群体,丁文江_000_3ba07a5e,s0004,,
entity:37e010b31f16,阵营/群体,欧洲中古的医生,阵营/群体,丁文江_000_3ba07a5e,s0004,,
entity:366b6aa017a2,阵营/群体,科学的医生,阵营/群体,丁文江_000_3ba07a5e,s0004,,
entity:600e623be0b4,阵营/群体,玄学家,阵营/群体,丁文江_000_3ba07a5e,s0004,,
entity:c4165cc7bb18,概念,非我,概念,丁文江_000_3ba07a5e,s0004,,
entity:85ce092eaf7b,概念,我,概念,丁文江_000_3ba07a5e,s0004,,
entity:a20f0a2d2842,概念,物质科学,概念,丁文江_000_3ba07a5e,s0006,,
entity:36c98fff1f00,概念,精神科学,概念,丁文江_000_3ba07a5e,s0006,,
entity:145ff1410372,概念,物,概念,丁文江_000_3ba07a5e,s0008,,
entity:c8c7a60612ef,概念,觉官感触,概念,丁文江_000_3ba07a5e,s0008,,
entity:c3290e5df355,概念,物质,概念,丁文江_000_3ba07a5e,s0008,,
entity:045f5b2a5500,人物,冒根,人物,丁文江_000_3ba07a5e,s0009,,
entity:f3cf5766ef40,概念,觉官的感触,概念,丁文江_000_3ba07a5e,s0009,,
entity:e782d6bd76ea,概念,无意的举动,概念,丁文江_000_3ba07a5e,s0009,,
entity:0fdbff86b803,概念,思想,概念,丁文江_000_3ba07a5e,s0010,,
entity:9723d9f1f8b2,概念,有意的举动,概念,丁文江_000_3ba07a5e,s0010,,
entity:4ec63cd52cc6,方法论原则,科学方法,方法论原则,丁文江_000_3ba07a5e,s0011,,
entity:b4059de00b68,概念,心理现象,概念,丁文江_000_3ba07a5e,s0012,,
entity:53325e539564,概念,推论,概念,丁文江_000_3ba07a5e,s0012,,
entity:4eabd153801f,概念,心理内容,概念,丁文江_000_3ba07a5e,s0012,,
entity:853ab20b1dbf,概念,直接感触,概念,丁文江_000_3ba07a5e,s0012,,
entity:5f5827651ec0,方法,审查方法,方法,丁文江_000_3ba07a5e,s0013,,
entity:91519da56f86,人物,牛顿,人物,丁文江_000_3ba07a5e,s0014,,
entity:1303ea1dde8a,人物,爱因斯坦,人物,丁文江_000_3ba07a5e,s0014,,
entity:ff64cde28949,人物,胡适,人物,丁文江_000_3ba07a5e,s0014,,
entity:22c22bec5179,阵营/群体,常人,阵营/群体,丁文江_000_3ba07a5e,s0014,,
entity:db3be1e6fea3,概念,天才,概念,丁文江_000_3ba07a5e,s0015,,
entity:eb4f0689b3a0,概念,自相矛盾,概念,丁文江_000_3ba07a5e,s0015,,
entity:96079408c57c,人物,戒文士,人物,丁文江_000_3ba07a5e,s0015,,
entity:d0ab86e97f3d,人物,赫胥黎,人物,丁文江_000_3ba07a5e,s0016,,
entity:1159c071950f,人物,达尔文,人物,丁文江_000_3ba07a5e,s0016,,
entity:9404fa59cfe0,人物,斯宾塞,人物,丁文江_000_3ba07a5e,s0016,,
entity:343a00408142,人物,詹姆士,人物,丁文江_000_3ba07a5e,s0016,,
entity:df4100e13958,人物,皮尔逊,人物,丁文江_000_3ba07a5e,s0016,,
entity:10e9cd2387a1,人物,杜威,人物,丁文江_000_3ba07a5e,s0016,,
entity:4268e6ba334e,阵营/群体,德国马哈派,阵营/群体,丁文江_000_3ba07a5e,s0016,,
entity:d2d879807bd1,人物,伯克莱,人物,丁文江_000_3ba07a5e,s0017,,
entity:229015e1f4bc,人物,康德,人物,丁文江_000_3ba07a5e,s0017,,
entity:396474728a49,人物,叔本华,人物,丁文江_000_3ba07a5e,s0017,,
entity:223782f7a9ac,人物,布康那,人物,丁文江_000_3ba07a5e,s0017,,
entity:5a2325db2104,人物,克列福,人物,丁文江_000_3ba07a5e,s0017,,
entity:0dbb4a8020dd,概念,上帝,概念,丁文江_000_3ba07a5e,s0017,,
entity:dd5321b6604b,概念,意向,概念,丁文江_000_3ba07a5e,s0017,,
entity:ad09516d9891,概念,心理质,概念,丁文江_000_3ba07a5e,s0017,,
entity:442dc4a969ad,概念,神经系,概念,丁文江_000_3ba07a5e,s0018,,
entity:75a674f027b9,概念,直觉,概念,丁文江_000_3ba07a5e,s0019,,
entity:4b30d802e3b4,概念,科学的材料,概念,丁文江_000_3ba07a5e,s0020,,
entity:74e6c425fac9,人物,亚里士多德,人物,丁文江_000_3ba07a5e,s0020,,
entity:db01366a7ed3,人物,安德龙聂克士,人物,丁文江_000_3ba07a5e,s0020,,
entity:651676e64d99,概念,神学,概念,丁文江_000_3ba07a5e,s0020,,
entity:99a1288101f0,概念,广义的玄学,概念,丁文江_000_3ba07a5e,s0020,,
entity:3d985aa80250,概念,生物学,概念,丁文江_000_3ba07a5e,s0022,,
entity:c8b98890c241,概念,心理学,概念,丁文江_000_3ba07a5e,s0022,,
entity:adc01b1e0494,人物,柏格森,人物,丁文江_000_3ba07a5e,s0023,,
entity:fb6263603c93,人物,罗素,人物,丁文江_000_3ba07a5e,s0023,,
entity:20da876fb647,阵营/群体,青年,阵营/群体,丁文江_000_3ba07a5e,s0024,,
entity:6b0bd3d626c1,人物,张献忠,人物,丁文江_000_3ba07a5e,s0025,,
entity:9cfa603cf053,历史事件,欧战,历史事件,丁文江_000_3ba07a5e,s0027,,
entity:45c6f1232553,概念,实验室,概念,丁文江_000_3ba07a5e,s0027,,
entity:25a203f84c50,概念,工厂,概念,丁文江_000_3ba07a5e,s0027,,
entity:00cfb3e8769d,人物,张季直,人物,丁文江_000_3ba07a5e,s0027,,
entity:22888786e03e,人物,聂云台,人物,丁文江_000_3ba07a5e,s0027,,
entity:bbbd9c46981f,概念,正当人生观,概念,丁文江_000_3ba07a5e,s0027,,
entity:a252ef6e0c94,人物,梁启超,人物,丁文江_000_3ba07a5e,s0028,,
entity:d9ad7815986f,观点,误解,观点,丁文江_000_3ba07a5e,s0028,,
entity:63f612167891,概念,教育同修养,概念,丁文江_000_3ba07a5e,s0029,,
entity:74d2d89279d7,概念,科学教育,概念,丁文江_000_3ba07a5e,s0030,,
entity:221182af2394,概念,工业,概念,丁文江_000_3ba07a5e,s0030,,
entity:4d1be22cb3c7,概念,试验室,概念,丁文江_000_3ba07a5e,s0030,,
entity:88a503f6a582,概念,欧洲文化,概念,丁文江_000_3ba07a5e,s0031,,
entity:14d40a1df182,概念,精神文明,概念,丁文江_000_3ba07a5e,s0031,,
entity:0e79c7e9729d,人物,梁漱溟,人物,丁文江_000_3ba07a5e,s0031,,
entity:881899bfc9ed,概念,十七十八世纪科学发明,概念,丁文江_000_3ba07a5e,s0032,,
entity:c3dd67bd143f,阵营/群体,神学派,阵营/群体,丁文江_000_3ba07a5e,s0032,,
entity:b10911bc12ad,概念,伽利略天文学说,概念,丁文江_000_3ba07a5e,s0032,,
entity:d61bd2d2bbff,阵营/群体,罗马教,阵营/群体,丁文江_000_3ba07a5e,s0032,,
entity:b8a2f0a08096,概念,高等学校,概念,丁文江_000_3ba07a5e,s0032,,
entity:4d3a61002721,阵营/群体,神学家,阵营/群体,丁文江_000_3ba07a5e,s0032,,
entity:914cc2a2e174,概念,物理,概念,丁文江_000_3ba07a5e,s0033,,
entity:dc2a6d85352b,人物,亚尔巴特王,人物,丁文江_000_3ba07a5e,s0033,,
entity:0e69d67b3ec1,概念,化学,概念,丁文江_000_3ba07a5e,s0033,,
entity:aaae7eac75d5,概念,地质学,概念,丁文江_000_3ba07a5e,s0033,,
entity:0be265b20611,概念,天然科学,概念,丁文江_000_3ba07a5e,s0033,,
entity:1775639cb58b,概念,自然科学,概念,丁文江_000_3ba07a5e,s0034,,
entity:6b5093796a77,概念,中学,概念,丁文江_000_3ba07a5e,s0034,,
entity:e51d74075bf6,概念,大学,概念,丁文江_000_3ba07a5e,s0034,,
entity:205f1797f304,人物,格兰斯顿,人物,丁文江_000_3ba07a5e,s0034,,
entity:79001e817ca2,人物,巴尔福,人物,丁文江_000_3ba07a5e,s0035,,
entity:f88086b0f29d,主义/学说/理论,非科学主义,主义/学说/理论,丁文江_000_3ba07a5e,s0036,,
entity:83f2688085fe,概念,知识,概念,丁文江_000_3ba07a5e,s0036,,
entity:8b85e16504fe,人物,白赖安,人物,丁文江_000_3ba07a5e,s0037,,
entity:12644e00834d,主义/学说/理论,达尔文的学说,主义/学说/理论,丁文江_000_3ba07a5e,s0037,,
entity:0b8d042073e5,主义/学说/理论,优生学,主义/学说/理论,丁文江_000_3ba07a5e,s0037,,
entity:5fcc5dc008c4,概念,欧美的工业,概念,丁文江_000_3ba07a5e,s0037,,
entity:be55eddd3bb0,人物,安基尔,人物,丁文江_000_3ba07a5e,s0038,,
entity:dff2e629a329,方法,科学方法,方法,丁文江_000_3ba07a5e,s0038,,
entity:0d50353259b5,概念,近三百年经学大师治学的方法,概念,丁文江_000_3ba07a5e,s0039,,
entity:74a3b00d1e65,人物,顾亭林,人物,丁文江_000_3ba07a5e,s0040,,
entity:df705c8a7412,人物,杜里舒,人物,丁文江_000_3ba07a5e,s0042,,
entity:2605ca5b48e3,阵营/群体,一班玄学崇拜者,阵营/群体,丁文江_000_3ba07a5e,s0042,,
entity:c2126e4a0070,概念,国际公法,概念,丁文江2_000_e838922e,s0001,,
entity:de73834e4940,著作,《诗经》,著作,丁文江2_000_e838922e,s0002,,
entity:29e420e0d70f,人物,威尔逊,人物,丁文江2_000_e838922e,s0003,,
entity:8d80d7cfb54c,阵营/群体,论坛老将,阵营/群体,丁文江2_000_e838922e,s0004,,
entity:2afa37cd23db,概念,本题,概念,丁文江2_000_e838922e,s0004,,
entity:67c4bba3c71a,概念,枝叶,概念,丁文江2_000_e838922e,s0004,,
entity:41340d14bc1a,历史事件,清华讲演,历史事件,丁文江2_000_e838922e,s0004,,
entity:79fbb0e16499,概念,现在,概念,丁文江2_000_e838922e,s0005,,
entity:3ff7618e2877,概念,人类的进化史,概念,丁文江2_000_e838922e,s0006,,
entity:e17ee2175929,概念,小孩子的发育史,概念,丁文江2_000_e838922e,s0006,,
entity:fe31a7163707,概念,演化,概念,丁文江2_000_e838922e,s0007,,
entity:58294749d595,概念,精神,概念,丁文江2_000_e838922e,s0008,,
entity:5b67c105a182,著作,清华的讲演,著作,丁文江2_000_e838922e,s0012,,
entity:136161be5ee9,概念,知识论,概念,丁文江2_000_e838922e,s0013,,
entity:e63dc5e44473,人物,马赫,人物,丁文江2_000_e838922e,s0015,,
entity:ce2a230ac46c,概念,科学公例,概念,丁文江2_000_e838922e,s0016,,
entity:2dbe6bea01ab,概念,科学精神,概念,丁文江2_000_e838922e,s0016,,
entity:2f19cac44142,概念,规律迷的心理,概念,丁文江2_000_e838922e,s0016,,
entity:fc99c6ea9743,概念,空间,概念,丁文江2_000_e838922e,s0017,,
entity:3013d340e920,人物,达尔登,人物,丁文江2_000_e838922e,s0018,,
entity:17ba56220de2,人物,阿我喀杜罗,人物,丁文江2_000_e838922e,s0018,,
entity:eb441f99c970,概念,原子论,概念,丁文江2_000_e838922e,s0018,,
entity:f4ef44b8e4b7,概念,分子的观念,概念,丁文江2_000_e838922e,s0018,,
entity:157ab70885dc,概念,爱因斯坦的相对论,概念,丁文江2_000_e838922e,s0022,,
entity:acf29130c0f8,人物,嘉沙尔,人物,丁文江2_000_e838922e,s0023,,
entity:61f8e7bd4ab3,概念,生殖细胞的独立性,概念,丁文江2_000_e838922e,s0023,,
entity:5e4dd0a4d05f,概念,动物心理学,概念,丁文江2_000_e838922e,s0023,,
entity:b18732239fd7,人物,阚士,人物,丁文江2_000_e838922e,s0024,,
entity:d259fb81276f,概念,科学的分类,概念,丁文江2_000_e838922e,s0024,,
entity:478f4006317b,概念,科学的鸿沟,概念,丁文江2_000_e838922e,s0024,,
entity:f1edfd6b73c1,概念,物理化学,概念,丁文江2_000_e838922e,s0025,,
entity:81cba6ed8e81,概念,数学,概念,丁文江2_000_e838922e,s0025,,
entity:30e20249090d,概念,生物化学,概念,丁文江2_000_e838922e,s0025,,
entity:444862b1d437,人物,作者,人物,丁文江2_000_e838922e,s0025,,
entity:7599529abef4,人物,韦尔士,人物,丁文江2_000_e838922e,s0026,,
entity:3912ecd284be,概念,知识界,概念,丁文江2_000_e838922e,s0027,,
entity:cc16b60015c2,人物,苏笛,人物,丁文江2_000_e838922e,s0028,,
entity:bb272fc87778,概念,结果,概念,丁文江2_000_e838922e,s0030,,
entity:5391ec287371,概念,超越方法,概念,丁文江2_000_e838922e,s0030,,
entity:17c68e58c6fc,主义/学说/理论,存疑主义,主义/学说/理论,丁文江2_000_e838922e,s0031,,
entity:a7f45bbc77b9,概念,时间,概念,丁文江2_000_e838922e,s0033,,
entity:f16947af2027,人物,倭伊铿,人物,丁文江2_000_e838922e,s0034,,
entity:2dd87abd7b7b,阵营/群体,存疑学者,阵营/群体,丁文江2_000_e838922e,s0034,,
entity:bcf0e984537f,主义/学说/理论,唯觉主义,主义/学说/理论,丁文江2_000_e838922e,s0034,,
entity:9e86ffea4411,主义/学说/理论,经验主义,主义/学说/理论,丁文江2_000_e838922e,s0035,,
entity:c433ae8a69bc,主义/学说/理论,新唯实主义,主义/学说/理论,丁文江2_000_e838922e,s0035,,
entity:d0b34e6fb217,概念,感觉,概念,丁文江2_000_e838922e,s0036,,
entity:44d6d3911cc9,概念,比较心理学,概念,丁文江2_000_e838922e,s0037,,
entity:742560bb6299,人物,嘉尔登,人物,丁文江2_000_e838922e,s0038,,
entity:9f0c32b44877,概念,生物测量学,概念,丁文江2_000_e838922e,s0038,,
entity:465ceef36ede,概念,常人,概念,丁文江2_000_e838922e,s0038,,
entity:e31da9d2276f,概念,智慧测量,概念,丁文江2_000_e838922e,s0038,,
entity:952a7a5f0926,概念,长人,概念,丁文江2_000_e838922e,s0039,,
entity:37679cff49b4,概念,种族能力,概念,丁文江2_000_e838922e,s0040,,
entity:e70e0100ee65,概念,天才与常人的关系,概念,丁文江2_000_e838922e,s0040,,
entity:0bacf98593d1,人物,丁文江,人物,丁文江2_000_e838922e,s0042,,
entity:0fdb6531cb1f,概念,玄学鬼,概念,丁文江2_000_e838922e,s0043,,
entity:cb4b529ccc00,概念,内,概念,丁文江2_000_e838922e,s0046,,
entity:771faa473ad5,概念,外,概念,丁文江2_000_e838922e,s0046,,
entity:c291dd368023,概念,情感,概念,丁文江2_000_e838922e,s0047,,
entity:c0bb97e7909b,概念,身体,概念,丁文江2_000_e838922e,s0047,,
entity:f78052cb8107,概念,连续,概念,丁文江2_000_e838922e,s0047,,
entity:374ddce564a1,概念,内容,概念,丁文江2_000_e838922e,s0047,,
entity:eaeda56eb5b9,概念,副丛的我,概念,丁文江2_000_e838922e,s0047,,
entity:c1ec24f719a5,概念,美术家的创造,概念,丁文江2_000_e838922e,s0047,,
entity:067ad83a0fa6,概念,科学家的发明,概念,丁文江2_000_e838922e,s0047,,
entity:48aedecf0714,概念,改造社会的事业,概念,丁文江2_000_e838922e,s0047,,
entity:ada6f30bfad4,概念,三不朽,概念,丁文江2_000_e838922e,s0047,,
entity:4e2c5afef2ec,人物,李虚登堡,人物,丁文江2_000_e838922e,s0048,,
entity:7911e8c197f0,著作,《感觉之分析》,著作,丁文江2_000_e838922e,s0048,,
entity:06542401ed66,概念,内省,概念,丁文江2_000_e838922e,s0049,,
entity:b6bcc74b6478,概念,观察,概念,丁文江2_000_e838922e,s0049,,
entity:86f1dd5d4033,概念,语言的习惯,概念,丁文江2_000_e838922e,s0049,,
entity:c04f0d0a66bd,概念,省,概念,丁文江2_000_e838922e,s0050,,
entity:442feb1cc95c,概念,语言,概念,丁文江2_000_e838922e,s0050,,
entity:34abe854294a,阵营/群体,行为派的学者,阵营/群体,丁文江2_000_e838922e,s0050,,
entity:5cba88d8e2d1,著作,心之分析,著作,丁文江2_000_e838922e,s0050,,
entity:b4c8da6c50f0,人物,布兰唐诺,人物,丁文江2_000_e838922e,s0051,,
entity:135227e560d8,主义/学说/理论,亚里士多德宇宙论,主义/学说/理论,丁文江2_000_e838922e,s0052,,
entity:a20035190210,概念,对蹠的人,概念,丁文江2_000_e838922e,s0052,,
entity:4adc0d91b40f,概念,太阳东升西落,概念,丁文江2_000_e838922e,s0052,,
entity:739d9fe6a625,概念,超物质而上的精神,概念,丁文江2_000_e838922e,s0053,,
entity:1692d18d4ae3,概念,太阳的东升西落,概念,丁文江2_000_e838922e,s0053,,
entity:1b6bf6f8f873,概念,宗教,概念,丁文江2_000_e838922e,s0054,,
entity:c858149ec529,文章,清华讲演,文章,丁文江2_000_e838922e,s0054,,
entity:33f2e13cf833,概念,真,概念,丁文江2_000_e838922e,s0055,,
entity:129aa3e49cd4,概念,声学,概念,丁文江2_000_e838922e,s0056,,
entity:c2334fc2c97b,概念,音乐,概念,丁文江2_000_e838922e,s0056,,
entity:1f6af4deee37,概念,几何,概念,丁文江2_000_e838922e,s0056,,
entity:064f3ed60ca6,概念,图画,概念,丁文江2_000_e838922e,s0056,,
entity:a692acbfea22,概念,文法,概念,丁文江2_000_e838922e,s0056,,
entity:c67a3e2679db,概念,诗歌,概念,丁文江2_000_e838922e,s0056,,
entity:2c16fc29e172,概念,宗教性,概念,丁文江2_000_e838922e,s0060,,
entity:c51c482a097a,概念,合群,概念,丁文江2_000_e838922e,s0060,,
entity:d01b985f6e9b,概念,物质与精神的冲突,概念,丁文江2_000_e838922e,s0061,,
entity:98349d740bcd,概念,不适宜于合群的根性,概念,丁文江2_000_e838922e,s0061,,
entity:7097aa2120ad,概念,优生学,概念,丁文江2_000_e838922e,s0061,,
entity:706a0a8ae93d,概念,教育,概念,丁文江2_000_e838922e,s0061,,
entity:786fc5823cfa,著作,答词,著作,丁文江2_000_e838922e,s0062,,
entity:1766b6e50246,概念,天赋,概念,丁文江2_000_e838922e,s0063,,
entity:31d25d4d0d33,概念,后天,概念,丁文江2_000_e838922e,s0063,,
entity:a8da28013677,人物,翁文灏,人物,丁文江2_000_e838922e,s0066,,
entity:7e824f6d0256,阵营/群体,国际地质学会,阵营/群体,丁文江2_000_e838922e,s0066,,
entity:af83ddfe2bfe,人物,托姆生,人物,丁文江2_000_e838922e,s0067,,
entity:93851e122371,著作,《试验动物学》,著作,丁文江2_000_e838922e,s0068,,
entity:e3da26c0d4ba,比喻/类比,科学宫,比喻/类比,丁文江2_000_e838922e,s0072,,
entity:1305149b11ee,阵营/群体,玄学鬼,阵营/群体,丁文江2_000_e838922e,s0073,,
entity:fd65810e6685,概念,X,概念,丁文江2_000_e838922e,s0073,,
entity:6aec1e81b3e2,著作,《近世科学与柏格森的幻想》,著作,丁文江2_000_e838922e,s0074,,
entity:e867d428ff3f,人物,林宰平,人物,丁文江3_000_94b5c2f9,s0002,,
entity:87bfc0a1c740,人物,鲁滨孙,人物,丁文江3_000_94b5c2f9,s0003,,
entity:9f7e17d1ad39,比喻/类比,烟草,比喻/类比,丁文江3_000_94b5c2f9,s0004,,
entity:f9d220264dfa,著作,《在制造中的心》,著作,丁文江3_000_94b5c2f9,s0004,,
entity:3d067b5ab9ed,著作,《世界史大纲》,著作,丁文江3_000_94b5c2f9,s0006,,
entity:af4ff8e3f800,人物,孔克林,人物,丁文江3_000_94b5c2f9,s0007,,
entity:3d397f030b4c,人物,托姆森,人物,丁文江3_000_94b5c2f9,s0007,,
entity:86768984744d,人物,安音斯坦,人物,丁文江3_000_94b5c2f9,s0007,,
entity:f821eec1548f,人物,苏点,人物,丁文江3_000_94b5c2f9,s0007,,
entity:7494007463f7,人物,施罗森,人物,丁文江3_000_94b5c2f9,s0007,,
entity:dc004425c32c,人物,琦士,人物,丁文江3_000_94b5c2f9,s0007,,
entity:ff5aa786d288,人物,德克峨士,人物,丁文江3_000_94b5c2f9,s0007,,
entity:b06cc3e0bc08,人物,戈登外叟,人物,丁文江3_000_94b5c2f9,s0007,,
entity:8a2c3db4ea9e,人物,赛推克,人物,丁文江3_000_94b5c2f9,s0007,,
entity:92ff4e40521d,人物,梅尔士,人物,丁文江3_000_94b5c2f9,s0007,,
entity:dc3a5dd9f822,人物,詹文斯,人物,丁文江3_000_94b5c2f9,s0007,,
entity:2ec6d4efc17a,人物,韦布伦,人物,丁文江3_000_94b5c2f9,s0007,,
entity:ea97294c0900,概念,心理上的现象,概念,丁文江_000_3ba07a5e,s0013,,
entity:cc3f2328854e,概念,审查方法,概念,丁文江_000_3ba07a5e,s0013,,
