source_id,target_id,type,relation,polarity,evidence,confidence,article_id,segment_id
entity_61e6036c4a7908db,entity_ff06d558dc2e5bfa,RELATES_TO,相关,positive,《庄子》的《齐物论》说：“物无非彼，物无非是，自彼则不见，自知则知之。……是亦彼也，彼亦是也。彼亦一是非，此亦一是非。果且有彼是乎哉？果且无彼是乎哉？”,0.9,章演存_000_aa7de44c,s0005
entity_61e6036c4a7908db,entity_ceea25c1d2f8fe9c,RELATES_TO,承接,neutral,s0000末尾提出第一个异点，s0001开头继续讨论该异点，并展开论证。,0.95,,s0000
entity_61e6036c4a7908db,term_8494457e8a406071,RELATES_TO,承接,neutral,s0001末尾结束第一个异点讨论，s0002开头直接进入第二个异点。,0.95,,s0001
entity_61e6036c4a7908db,term_89a8c9dc845d5a71,RELATES_TO,承接,neutral,s0002末尾结束第三个异点讨论，s0003开头继续讨论并引出第四个异点。,0.95,,s0002
entity_61e6036c4a7908db,term_d6c7f7972904b184,RELATES_TO,承接,neutral,s0003末尾结束第四个异点讨论，s0004开头继续讨论并引出第五个异点。,0.95,,s0003
entity_61e6036c4a7908db,term_bd317c8219ce8098,RELATES_TO,承接,neutral,s0004末尾结束第五个异点讨论，s0005开头继续讨论并转向对九个问题的质疑。,0.95,,s0004
entity_61e6036c4a7908db,entity_a20c8f1ee0435eee,RELATES_TO,回应,neutral,s0000提出张君劢的九个问题，s0005中章演存表示因五个异点有疑问而不再讨论九个问题，但转而批评其是非根源。,0.9,,s0000
entity_61e6036c4a7908db,entity_61e6036c4a7908db,RELATES_TO,作为论据支持,neutral,s0000中章演存引用相对论作为论据，s0001中继续用相对论类比人生观，支持其观点。,0.85,,s0000
entity_61e6036c4a7908db,entity_61e6036c4a7908db,RELATES_TO,作为论据支持,neutral,s0001中章演存引用张君劢关于原则的言论，s0002中继续用这些言论作为论据批评张君劢。,0.85,,s0001
entity_61e6036c4a7908db,entity_61e6036c4a7908db,RELATES_TO,作为论据支持,neutral,s0002中章演存引用张君劢关于释迦和叔本华的言论，s0003中继续用这些言论作为论据证明人生观受因果律支配。,0.85,,s0002
entity_61e6036c4a7908db,entity_61e6036c4a7908db,RELATES_TO,作为论据支持,neutral,s0003中章演存引用张君劢关于倭伊铿的言论，s0004中继续用这些言论作为论据证明人生观受因果律支配。,0.85,,s0003
entity_61e6036c4a7908db,entity_61e6036c4a7908db,RELATES_TO,作为论据支持,neutral,s0004中章演存引用张君劢关于人格单一性的言论，s0005中继续用这些言论批评张君劢。,0.85,,s0004
entity_61e6036c4a7908db,entity_32517cfe84af2270,RELATES_TO,回应,neutral,s0000中章演存提出对五个异点的疑问，s0005中章演存总结五个异点仍有疑问，并转向批评九个问题。,0.9,,s0000
