source_id,target_id,type,relation,polarity,evidence,confidence,article_id,segment_id
segment_fca660f1e8fd9a88,entity_3eb96e3c97d18bea,MENTIONS,MENTIONS,neutral,那里能有因果的现象呢,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0004
segment_fca660f1e8fd9a88,entity_4b536fc9fd38ce38,MENTIONS,MENTIONS,neutral,同因必生同果，不过是一句便利的虚诞,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0004
segment_fca660f1e8fd9a88,entity_6b48b58d0a912fdf,MENTIONS,MENTIONS,neutral,一从个体方面看待，是为个体的性质,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0004
segment_fca660f1e8fd9a88,entity_a8c64fc95135e772,MENTIONS,MENTIONS,neutral,二从类的方面看待，是为类的性质,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0004
segment_fca660f1e8fd9a88,entity_dbf746ef37188b21,MENTIONS,MENTIONS,neutral,科学的定律，是建筑在类的性质上面的,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0004
segment_fca660f1e8fd9a88,entity_d0473b18378ef850,MENTIONS,MENTIONS,neutral,类之性质都归第二种，——都是平均代表,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0004
segment_fca660f1e8fd9a88,entity_c5fbc5ee40e97c23,MENTIONS,MENTIONS,neutral,一是定性的平均代表,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0004
segment_68a2a75fa941c21e,entity_f979bf28f7b679a6,MENTIONS,MENTIONS,neutral,原文提到波特罗 (Butler) 进行实验,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009
segment_68a2a75fa941c21e,entity_73223670225c9d99,MENTIONS,MENTIONS,neutral,原文提到斯宾塞尔信宗教并受赫胥黎影响,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009
segment_68a2a75fa941c21e,entity_c2318e8c38c42fac,MENTIONS,MENTIONS,neutral,原文提到斯宾塞尔受赫胥黎影响,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009
segment_68a2a75fa941c21e,entity_1c351e47beb5276e,MENTIONS,MENTIONS,neutral,原文提到唐马森主张加生命力,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009
segment_68a2a75fa941c21e,entity_43314978a8f87351,MENTIONS,MENTIONS,neutral,原文提到赫克尔主张万物皆有生命,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009
segment_68a2a75fa941c21e,entity_74c38ba28cce1a00,MENTIONS,MENTIONS,neutral,原文讨论无生命物质进化成生物,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009
segment_68a2a75fa941c21e,entity_ecbdab9e6844ba9f,MENTIONS,MENTIONS,neutral,原文讨论无生命物质变成有生命,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009
segment_68a2a75fa941c21e,entity_acd0efd56fb76676,MENTIONS,MENTIONS,neutral,原文提到唐马森加生命力,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009
segment_68a2a75fa941c21e,entity_1d57cbbb56f06db4,MENTIONS,MENTIONS,neutral,原文提到不必加入灵魂解决智慧问题,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0009
segment_884d35c3056d0afd,entity_91765cd30cbb3870,MENTIONS,MENTIONS,neutral,张君劢先生说科学与人生观无关,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_7848e17f97774e9f,MENTIONS,MENTIONS,neutral,丁在君先生说科学与人生观有关,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_e0ae8d0d02306fbf,MENTIONS,MENTIONS,neutral,乐观者以为可喜,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_f6a31b14356e8e6e,MENTIONS,MENTIONS,neutral,悲观者以为可忧,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_1d97841346f36940,MENTIONS,MENTIONS,neutral,仁者见谓之仁,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_e36007dee9434d95,MENTIONS,MENTIONS,neutral,智者见谓之智,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_8459c276e24ba06f,MENTIONS,MENTIONS,neutral,科学里没有什么公式,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_235aa7797b7c5dc8,MENTIONS,MENTIONS,neutral,各人的人生观不同,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_a2d45bd13f0a7dfd,MENTIONS,MENTIONS,neutral,由先天遗传而得来,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_a005112e0717baf0,MENTIONS,MENTIONS,neutral,由后天教育而得来,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_f39717bf3195cac1,MENTIONS,MENTIONS,neutral,张君劢先生主张科学与人生观无关,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_414a8c0e30c63b55,MENTIONS,MENTIONS,neutral,丁在君先生主张科学可以完全应用于人生问题,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_0331de1b67bd3d96,MENTIONS,MENTIONS,neutral,人生观由于遗传与教育而定，这一个原理，是统一的,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_884d35c3056d0afd,entity_e65c12f19071b8c3,MENTIONS,MENTIONS,neutral,那样'清一色'的世界，又有什么趣味呢,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0012
segment_db70509026d325c2,entity_36498d59f2e2c022,MENTIONS,MENTIONS,neutral,文本中多次讨论科学之本质、价值,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_c2b06d246a2f42e7,MENTIONS,MENTIONS,neutral,科学凭藉因果和齐一两个原理,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_19e3552002ad89e1,MENTIONS,MENTIONS,neutral,科学凭藉因果和齐一两个原理,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_cc61ab0feb43f872,MENTIONS,MENTIONS,neutral,人生问题无论为生命之观念或生活之态度,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_291ba4a9cff09e88,MENTIONS,MENTIONS,neutral,实验主义家把价值和本质混在一处,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_ac62ba42b112c7e1,MENTIONS,MENTIONS,neutral,吴稚晖先生说得好,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_83753ee9ca26f575,MENTIONS,MENTIONS,neutral,智慧之维持生活与改良生活,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_d866d60c9e9ff428,MENTIONS,MENTIONS,neutral,比本能高千万倍,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_e86b27c9a8636908,MENTIONS,MENTIONS,neutral,一个首善的北京城,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_797543936cd85be2,MENTIONS,MENTIONS,neutral,贫民窟的贫民,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
segment_db70509026d325c2,entity_e6e60f0d64b3f54a,MENTIONS,MENTIONS,neutral,从外国输入的,,王星拱_000_4d6fdc04,王星拱_000_4d6fdc04_s0013
entity_91765cd30cbb3870,entity_7848e17f97774e9f,RELATES_TO,相关,negative,张君劢先生和丁在君先生为了这个问题，打了一个月的恶战,1.0,王星拱_000_4d6fdc04,s0000
entity_9a4248325d6bada7,entity_36498d59f2e2c022,RELATES_TO,支持,positive,我早已也想摇旗呐喊，加入拥护科学的战团,1.0,王星拱_000_4d6fdc04,s0000
entity_9a4248325d6bada7,entity_5d1330f8bbc558cc,RELATES_TO,回应,neutral,今天因为傅佩青先生找我来讲演,1.0,王星拱_000_4d6fdc04,s0000
entity_9a4248325d6bada7,entity_36498d59f2e2c022,RELATES_TO,定义,neutral,广义的科学是：凡由科学方法制造出来的，都是科学,1.0,王星拱_000_4d6fdc04,s0000
term_48f1ffc91e4832d3,entity_9a4248325d6bada7,RELATES_TO,反对,negative,这句话有一些人不承认。他们说：“科学之所以成为科学者，以其内容，非以其方法也。”,0.9,王星拱_000_4d6fdc04,s0000
entity_9a4248325d6bada7,entity_2b330f81438116fb,RELATES_TO,相关,negative,见张东荪先生的《劳而无功》论文,1.0,王星拱_000_4d6fdc04,s0000
entity_9a4248325d6bada7,entity_b7193697ef07a82a,RELATES_TO,区分,neutral,科学方法不是形式的逻辑，其中有许多精密严毅的手续,1.0,王星拱_000_4d6fdc04,s0000
entity_b7193697ef07a82a,entity_2e2b7c5f6dab038b,RELATES_TO,定义,negative,科学方法不是形式的逻辑,0.9,王星拱_000_4d6fdc04,s0001
entity_235aa7797b7c5dc8,entity_ace2384377d2a691,RELATES_TO,定义,neutral,人生观这个名词，因为历史上之沿袭，也有两种不同的意义：一是生命之观念 (Conception of life),0.9,王星拱_000_4d6fdc04,s0001
entity_36498d59f2e2c022,entity_eb3b1c7e033d9590,RELATES_TO,解释,neutral,依科学去解释生命问题，应该叫做“人生之科学观”,0.9,王星拱_000_4d6fdc04,s0001
entity_36498d59f2e2c022,entity_09ff1f235ee06661,RELATES_TO,解释,neutral,依科学去解释宇宙问题，应该叫做“宇宙之科学观”,0.9,王星拱_000_4d6fdc04,s0001
entity_36498d59f2e2c022,term_973c996fdab06960,RELATES_TO,主张,positive,对于生命这个问题，科学独有科学的解决方法。,0.9,王星拱_000_4d6fdc04,s0001
entity_706bc2fc3de1c2a5,entity_41114ca734c5f2de,RELATES_TO,对比,negative,科学家说：地绕日而行，宗教家一定要说日绕地而行,0.9,王星拱_000_4d6fdc04,s0001
entity_dde2f6a6d347ef22,entity_384649076288c4c8,RELATES_TO,定义,neutral,依科学态度而整理思想，构造意见，以至于身体力行，可以叫做“科学的人生观”。,0.9,王星拱_000_4d6fdc04,s0001
term_83c7d5c13a769034,term_d0114b0798f0f2c6,RELATES_TO,对比,neutral,科学家的态度，与宗教家及美术家的态度实在是不同的。,0.9,王星拱_000_4d6fdc04,s0001
entity_36498d59f2e2c022,entity_ea5b23d49505fb35,RELATES_TO,包含,positive,"科学所凭藉以构造起来的，有两个原理:(一）是因果之原理（Causality),(二）是齐一之原理（Uniformity）。",0.9,王星拱_000_4d6fdc04,s0002
entity_36498d59f2e2c022,entity_79e2daba61fab37f,RELATES_TO,包含,positive,"科学所凭藉以构造起来的，有两个原理:(一）是因果之原理（Causality),(二）是齐一之原理（Uniformity）。",0.9,王星拱_000_4d6fdc04,s0002
entity_9a4248325d6bada7,entity_3400cf8737616c1e,RELATES_TO,相关,negative,姑举一例而言：布拉德烈（Bradley）说：我不懂得何以糖是甜的？,0.9,王星拱_000_4d6fdc04,s0002
entity_9a4248325d6bada7,entity_055848613d63ddb4,RELATES_TO,相关,negative,庄子说：“今日适越而昔至”“庸讵知天之非人乎？庸讵知人之非天乎？”也是宇宙不可分析的意思。,0.9,王星拱_000_4d6fdc04,s0002
entity_27d5de8a6829b454,entity_a030406b5aff47ca,RELATES_TO,主张,positive,德毛克里脱司（Democritus）所讲的原子,1.0,王星拱_000_4d6fdc04,s0003
entity_9a4248325d6bada7,term_db2aeaf2bd2cc11a,RELATES_TO,主张,positive,然而无限无碍于分析，这是算学中群论所发见的,1.0,王星拱_000_4d6fdc04,s0003
entity_9a4248325d6bada7,entity_79e2daba61fab37f,RELATES_TO,主张,positive,齐一之原理是说：同因必生同果,1.0,王星拱_000_4d6fdc04,s0003
entity_9a4248325d6bada7,entity_2efede60064c61f9,RELATES_TO,批评,negative,有一些哲学家也极力的想方法去推翻这个原理。然而比推翻因果原理，却还要困难得多,0.9,王星拱_000_4d6fdc04,s0003
entity_9a4248325d6bada7,entity_0f95fa63279dd905,RELATES_TO,相关,negative,其中最时髦最有力的论调，就是柏格森的创化,0.9,王星拱_000_4d6fdc04,s0003
entity_9a4248325d6bada7,entity_27d5de8a6829b454,RELATES_TO,相关,positive,德毛克里脱司（Democritus）所讲的原子,1.0,王星拱_000_4d6fdc04,s0003
entity_9a4248325d6bada7,entity_36bbcc02a71da8a0,RELATES_TO,相关,positive,这是算学中群论所发见的,1.0,王星拱_000_4d6fdc04,s0003
entity_9a4248325d6bada7,entity_047f4206eefb3f84,RELATES_TO,相关,neutral,套佛家一句话来说,1.0,王星拱_000_4d6fdc04,s0003
term_121fb67ef636c797,term_db2058d2e1ee700f,RELATES_TO,导致,positive,过去的现象，都是现在现象发生的原因,0.9,王星拱_000_4d6fdc04,s0004
entity_9a4248325d6bada7,entity_4b536fc9fd38ce38,RELATES_TO,批评,negative,同因必生同果，不过是一句便利的虚诞,0.9,王星拱_000_4d6fdc04,s0004
entity_dbf746ef37188b21,entity_a8c64fc95135e772,RELATES_TO,相关,positive,科学的定律，是建筑在类的性质上面的,0.9,王星拱_000_4d6fdc04,s0004
entity_a8c64fc95135e772,entity_c5fbc5ee40e97c23,RELATES_TO,包含,positive,这种平均代表的类的性质，又有二种：一是定性的平均代表,0.9,王星拱_000_4d6fdc04,s0004
term_cf42940e4ddbaee1,term_605b9b679160836d,RELATES_TO,批评,negative,有许多人对于从平均代表上构造起来的定律，大加攻击，而以对于定量的平均代表为尤甚，他们的意思以为：各人有各人的高度，五尺半不过是一个平均代表，代表不是本身，所以没有真实之价值。,1.0,王星拱_000_4d6fdc04,s0005
entity_9a4248325d6bada7,entity_16da1f2f91430f59,RELATES_TO,相关,neutral,二千年前亚里士多德，也曾看出这个困难，他想用最终法式的观念来免除它。,1.0,王星拱_000_4d6fdc04,s0005
term_1a1f83038639d922,term_530c40ed5142e6a3,RELATES_TO,属于,neutral,定性之平均代表的类的性质，就是各分子之个体的性质之一部分。,1.0,王星拱_000_4d6fdc04,s0005
entity_6b48b58d0a912fdf,term_23ba3f646b936139,RELATES_TO,解释,positive,个体的性质，既是真实的，这个类之性质自然也是真实的。,1.0,王星拱_000_4d6fdc04,s0005
entity_6b48b58d0a912fdf,term_23ba3f646b936139,RELATES_TO,证明,positive,个体的性质，既是真实的，这个类之性质自然也是真实的。,0.9,王星拱_000_4d6fdc04,s0006
entity_9a4248325d6bada7,entity_258afaea58a524fe,RELATES_TO,反驳,negative,并没有如攻击者所说的那么与真实不符。,0.8,王星拱_000_4d6fdc04,s0006
entity_9a4248325d6bada7,entity_87461fb68ac727ce,RELATES_TO,区分,negative,这一点却与玄学家所主张的超物质的自由的玄学的世界，大不相同。,0.9,王星拱_000_4d6fdc04,s0007
term_e29c7ac45aff96ad,entity_f30b431f9b60080b,RELATES_TO,包含,neutral,这个非感触的世界，是由感触的世界构造起来的,0.9,王星拱_000_4d6fdc04,s0007
entity_9a4248325d6bada7,entity_b77e13f142cb4281,RELATES_TO,相关,positive,所以罗素说：从物之个体的性质，抽出类之性质，是抽象之原理，也可以叫废除抽象之原理,0.9,王星拱_000_4d6fdc04,s0007
entity_9a4248325d6bada7,entity_6c2363e1287209ec,RELATES_TO,相关,positive,皮尔逊说：概念的世界是用感触世界建筑起来的。,0.9,王星拱_000_4d6fdc04,s0007
entity_9a4248325d6bada7,entity_6cdcf76b10448bc3,RELATES_TO,相关,positive,这样的事实，即朋加烈所说的无秩序之秩序。,0.9,王星拱_000_4d6fdc04,s0007
